"Participant","pair","condition","ACC","RT","reward"
"P18",1,"A",1,1.03305516801,1
"P18",1,"A",1,0.833113281857,0
"P18",3,"A",1,0.766448715422,1
"P18",1,"A",1,0.716480050527,1
"P18",2,"A",1,0.733130457666,1
"P18",3,"A",1,0.783117323932,1
"P18",2,"A",1,0.616497301526,1
"P18",2,"A",1,0.68317018669,0
"P18",3,"A",1,0.633202793964,0
"P18",2,"A",1,0.666457304833,1
"P18",2,"A",1,0.966427208819,1
"P18",1,"A",1,0.899715677326,1
"P18",3,"A",1,0.766477325735,1
"P18",3,"A",1,0.599902984188,1
"P18",3,"A",1,0.733134075686,0
"P18",2,"A",1,0.749850506385,1
"P18",2,"A",1,0.766445927475,0
"P18",1,"A",1,1.08306417245,1
"P18",2,"A",1,0.849765836349,1
"P18",1,"A",1,0.866443497416,1
"P18",3,"A",1,0.683153074038,1
"P18",2,"A",1,0.749783403131,0
"P18",3,"A",1,0.599879498652,1
"P18",1,"A",1,0.999764380718,1
"P18",2,"A",1,0.749782765542,0
"P18",1,"A",1,1.03304562823,0
"P18",1,"A",1,0.983060509319,1
"P18",2,"A",1,0.716497078971,0
"P18",2,"A",1,0.832122182543,1
"P18",2,"A",1,0.799789562487,1
"P18",3,"A",1,0.583152249983,1
"P18",3,"A",1,0.916404252603,0
"P18",1,"A",1,0.933043793655,1
"P18",3,"A",1,0.666490994805,1
"P18",2,"A",1,0.699840698944,1
"P18",2,"A",1,1.48287181901,1
"P18",3,"A",1,0.833115366051,0
"P18",2,"A",1,0.899767697989,1
"P18",3,"A",1,0.933070166389,0
"P18",1,"A",1,0.949737644078,1
"P18",2,"A",1,0.916423524635,0
"P18",2,"A",1,0.783133892226,1
"P18",1,"A",1,1.08302710205,1
"P18",3,"A",1,0.849726522356,1
"P18",2,"A",1,0.86643407794,1
"P18",2,"A",1,0.649833414787,1
"P18",2,"A",1,0.649856933407,1
"P18",1,"A",1,0.966370400223,1
"P18",3,"A",1,1.04966238149,1
"P18",1,"A",1,0.816447389119,1
"P18",1,"A",0,1.06637365434,0
"P18",3,"A",1,0.899730702775,0
"P18",1,"A",1,1.04970103984,1
"P18",3,"A",1,1.09968027308,1
"P18",1,"A",1,0.78309126999,1
"P18",1,"A",1,1.13297438365,1
"P18",3,"A",1,1.01638630085,1
"P18",2,"A",1,0.933104984175,0
"P18",1,"A",1,0.866421750212,1
"P18",3,"A",1,0.933072668624,1
"P18",2,"A",1,0.766423166744,1
"P18",2,"A",1,0.616512335997,1
"P18",1,"A",1,0.783135519283,1
"P18",3,"A",1,1.09969359629,0
"P18",1,"A",1,1.03302795016,1
"P18",2,"A",1,0.79977994752,1
"P18",3,"A",1,0.883088578281,1
"P18",3,"A",1,0.983049336472,0
"P18",1,"A",1,0.966400983449,1
"P18",1,"A",1,0.999728783994,0
"P18",1,"A",1,1.01639859249,1
"P18",3,"A",1,0.983060157443,1
"P18",2,"A",1,0.849767995729,1
"P18",3,"A",1,0.983051083826,1
"P18",2,"A",1,0.699828121593,1
"P18",3,"A",1,0.88310031654,1
"P18",1,"A",1,0.899699003767,1
"P18",3,"A",1,0.883079826468,0
"P18",3,"A",1,0.766462592012,0
"P18",1,"A",1,0.883090139174,1
"P18",3,"A",1,0.716500119546,1
"P18",2,"A",1,0.683209675117,0
"P18",1,"A",1,0.966400962399,0
"P18",2,"A",1,0.59984611845,0
"P18",3,"A",1,0.783127853174,0
"P18",2,"A",1,0.616499827822,1
"P18",2,"A",1,0.699789809099,1
"P18",2,"A",1,0.799797276712,1
"P18",2,"A",1,0.683150511653,1
"P18",2,"A",1,0.666504898461,1
"P18",3,"A",1,0.683168950611,1
"P18",1,"A",1,1.09965893189,1
"P18",1,"A",1,0.949730504279,0
"P18",3,"A",1,1.2496272028,0
"P18",2,"A",1,0.699828383244,0
"P18",2,"A",1,0.566522441182,0
"P18",1,"A",1,1.03303301479,0
"P18",3,"A",1,1.24962363892,1
"P18",2,"A",-1,NA,0
"P18",3,"A",1,1.41624784475,1
"P18",3,"A",1,1.28294275381,0
"P18",1,"A",1,0.799799042114,1
"P18",3,"A",1,1.06638021669,0
"P18",1,"A",1,0.86647848061,1
"P18",2,"A",1,0.949751460517,1
"P18",2,"A",1,0.816503115013,0
"P18",1,"A",1,1.01632751032,1
"P18",1,"A",1,0.633181233225,1
"P18",1,"A",1,0.699784173052,0
"P18",3,"A",1,0.916349943232,0
"P18",1,"A",1,0.799760630372,1
"P18",1,"A",1,0.549864298762,1
"P18",1,"A",1,0.599832461412,1
"P18",1,"A",1,0.566507349566,0
"P18",1,"A",1,0.6165906512,1
"P18",2,"A",1,0.733149022941,0
"P18",3,"A",1,0.76647876031,1
"P18",1,"A",1,0.683175329508,1
"P18",3,"A",1,0.91642582537,1
"P18",3,"A",1,0.966398024073,0
"P18",1,"A",1,0.666540678641,1
"P18",3,"A",1,0.93311255705,1
"P18",2,"A",1,0.7664398794,0
"P18",1,"A",1,0.549851234202,1
"P18",2,"A",1,0.849761003297,1
"P18",3,"A",1,1.1996701288,0
"P18",2,"A",1,1.03305768227,1
"P18",3,"A",1,0.883077886632,1
"P18",2,"A",1,0.716517722423,1
"P18",1,"A",1,0.583186821154,0
"P18",2,"A",1,0.91638578958,1
"P18",2,"A",1,0.783089748198,1
"P18",1,"A",1,0.54986961,1
"P18",1,"A",1,0.533214712672,1
"P18",2,"A",1,0.733139973385,1
"P18",3,"A",1,0.94973046218,1
"P18",3,"A",1,0.949731827583,1
"P18",2,"A",1,0.849772934038,0
"P18",3,"A",1,0.849771782166,0
"P18",3,"A",1,0.949721349465,1
"P18",2,"A",1,0.933097125588,1
"P18",1,"A",1,0.799766501004,1
"P18",2,"A",1,0.683145720708,1
"P18",3,"A",1,0.949707662348,1
"P18",1,"A",1,0.766469924285,0
"P18",2,"A",1,1.24961509162,0
"P18",2,"A",1,0.883080885105,0
"P18",3,"A",1,1.08300502703,1
"P18",3,"A",1,0.93308193472,0
"P18",2,"A",1,0.64988568507,1
"P18",3,"A",1,1.16631924572,1
"P18",2,"A",1,1.18300153232,1
"P18",1,"A",1,0.849765294995,1
"P18",3,"A",1,0.866418084075,1
"P18",2,"A",1,0.749792175997,1
"P18",1,"A",1,0.716462958924,1
"P18",3,"A",1,0.91642647198,0
"P18",2,"A",1,0.733151019918,1
"P18",3,"A",1,0.833109026247,1
"P18",2,"A",1,0.883106611229,0
"P18",3,"A",1,0.549863068696,0
"P18",2,"A",1,0.799812966819,1
"P18",3,"A",1,0.616814778838,1
"P18",3,"A",1,0.616499211283,1
"P18",2,"A",1,0.716459380004,1
"P18",1,"A",1,0.849774428763,1
"P18",2,"A",1,0.766468447604,1
"P18",2,"A",1,0.766475873115,1
"P18",1,"A",1,0.799766278447,1
"P18",3,"A",1,0.649860939389,0
"P18",2,"A",1,0.799791511341,1
"P18",1,"A",1,0.666500083458,0
"P18",3,"A",1,0.583199918798,0
"P18",3,"A",1,0.549855273268,1
"P18",2,"A",1,0.883101847354,0
"P18",2,"A",1,0.566532705769,1
"P18",1,"A",1,0.849741755323,0
"P18",2,"A",1,0.53320961196,1
"P18",3,"A",1,0.533161296531,0
"P18",1,"A",1,0.883078394898,1
"P18",3,"A",1,0.549863814558,1
"P18",1,"A",1,0.783126629121,0
"P18",3,"A",1,0.56654616732,1
"P18",3,"A",1,0.549849110907,0
"P18",3,"A",1,0.633166803254,1
"P18",3,"A",1,0.566512618705,1
"P18",2,"A",1,0.84975592063,1
"P18",2,"A",1,0.533197121826,0
"P18",2,"A",1,0.683153819897,1
"P18",1,"A",1,1.14966397546,1
"P18",1,"A",1,0.883086166268,1
"P18",2,"A",1,0.766426574235,1
"P18",3,"A",1,0.66651512996,0
"P18",1,"A",1,0.666481912165,1
"P18",2,"A",1,0.683154640945,0
"P18",1,"A",1,0.766464733348,1
"P18",1,"A",1,1.09969166247,1
"P18",1,"A",1,0.866431217812,1
"P18",2,"A",1,0.649844184631,1
"P18",1,"A",1,0.766444637258,1
"P18",2,"A",1,0.916403738316,1
"P18",3,"A",1,0.749728994517,0
"P18",3,"A",1,0.483211160819,0
"P18",1,"A",1,1.0163948632,1
"P18",1,"A",1,0.83308627153,1
"P18",3,"A",1,0.583162015322,1
"P18",1,"A",1,0.766455822137,1
"P18",3,"A",1,0.549889297075,1
"P18",1,"A",1,0.86641860738,1
"P18",2,"A",1,0.933095847398,0
"P18",2,"A",1,0.799768804744,1
"P18",3,"A",1,0.516519535944,1
"P18",3,"A",1,0.649866686716,1
"P18",2,"A",1,0.566522248704,0
"P18",1,"A",1,0.78314489064,1
"P18",1,"A",1,0.699820278041,1
"P18",2,"A",1,0.783179431735,1
"P18",1,"A",1,0.699845002669,0
"P19",3,"A",-1,NA,0
"P19",1,"A",0,1.61618887076,0
"P19",3,"A",1,1.13298649484,0
"P19",3,"A",0,1.04972402012,1
"P19",2,"A",1,1.49956560327,0
"P19",1,"A",1,1.34961095029,1
"P19",1,"A",1,1.18299355042,0
"P19",3,"A",1,0.866452354494,0
"P19",3,"A",0,1.16632223216,0
"P19",2,"A",1,1.36625970632,1
"P19",1,"A",0,1.08301536981,0
"P19",3,"A",0,0.849755842437,0
"P19",2,"A",1,1.06636415666,1
"P19",1,"A",1,0.94973373734,1
"P19",2,"A",1,1.08303036519,1
"P19",3,"A",1,1.43289177375,1
"P19",3,"A",1,0.883129044142,1
"P19",2,"A",1,0.783117092353,1
"P19",3,"A",1,1.01638261366,1
"P19",3,"A",1,0.899748651514,0
"P19",3,"A",1,1.03307630168,0
"P19",1,"A",1,1.14965547627,1
"P19",1,"A",1,1.1829489673,0
"P19",1,"A",1,1.11633796738,1
"P19",1,"A",1,0.999723069751,1
"P19",2,"A",1,0.949729310306,0
"P19",1,"A",0,1.16630483079,0
"P19",2,"A",1,1.29961247509,1
"P19",2,"A",1,1.6329076022,0
"P19",2,"A",0,1.38292150886,0
"P19",1,"A",0,1.31629786242,0
"P19",2,"A",1,1.11636127247,1
"P19",1,"A",1,1.11639828573,1
"P19",3,"A",0,0.799783953504,1
"P19",2,"A",1,0.849750083082,1
"P19",2,"A",1,0.733082256524,0
"P19",2,"A",0,0.949717969038,0
"P19",3,"A",1,1.24962628552,1
"P19",2,"A",1,0.699871240066,1
"P19",3,"A",0,0.866406267622,1
"P19",1,"A",0,0.999765021316,1
"P19",2,"A",1,1.19963281479,0
"P19",1,"A",0,1.11635501086,0
"P19",2,"A",1,0.733068394974,1
"P19",1,"A",0,0.916455172517,1
"P19",3,"A",0,0.93304651544,0
"P19",2,"A",1,1.03305259359,1
"P19",3,"A",0,0.983053246216,0
"P19",3,"A",0,1.38291738859,0
"P19",2,"A",1,1.14965073947,0
"P19",3,"A",0,0.733119615642,1
"P19",2,"A",1,0.799761598785,1
"P19",1,"A",0,1.08301574875,0
"P19",3,"A",0,1.116315348,0
"P19",1,"A",0,0.799732137352,0
"P19",1,"A",1,0.816444649288,1
"P19",3,"A",1,0.883099339103,1
"P19",2,"A",1,0.666471470139,1
"P19",1,"A",0,1.21629978421,0
"P19",1,"A",0,1.36627018744,0
"P19",1,"A",0,1.06635322441,0
"P19",3,"A",1,0.883075020489,1
"P19",1,"A",0,0.933062876219,0
"P19",2,"A",1,0.766509286396,0
"P19",1,"A",1,0.599792861708,1
"P19",2,"A",1,0.599857282276,1
"P19",1,"A",1,0.649833547116,1
"P19",1,"A",0,0.966394336885,0
"P19",2,"A",1,0.899744988383,0
"P19",1,"A",0,0.933084488087,1
"P19",3,"A",1,1.14964087488,1
"P19",3,"A",0,1.08303648544,0
"P19",1,"A",0,0.999721776528,0
"P19",3,"A",1,0.766333362907,1
"P19",1,"A",1,0.883092891031,1
"P19",2,"A",1,0.566542711709,1
"P19",1,"A",0,0.99984244329,0
"P19",2,"A",1,1.19966099202,0
"P19",3,"A",1,1.4495798197,1
"P19",2,"A",1,1.01637244833,1
"P19",1,"A",0,1.18299801054,0
"P19",3,"A",0,1.13300970669,0
"P19",3,"A",1,0.866425001316,0
"P19",1,"A",0,0.549870560372,0
"P19",1,"A",0,0.649853246216,0
"P19",3,"A",1,0.633187356486,0
"P19",1,"A",0,0.64981720739,0
"P19",3,"A",0,0.633181416681,0
"P19",3,"A",0,0.799803514259,0
"P19",1,"A",1,0.766456369501,0
"P19",3,"A",0,0.899747207916,1
"P19",2,"A",1,0.849779619702,1
"P19",2,"A",1,0.583196772956,1
"P19",2,"A",1,0.683163681476,1
"P19",1,"A",1,0.633173714483,0
"P19",1,"A",0,0.983068686702,1
"P19",2,"A",1,0.866430210299,1
"P19",2,"A",1,0.683161314577,0
"P19",3,"A",0,0.716464988985,0
"P19",3,"A",0,0.633185714393,1
"P19",2,"A",1,0.849772308479,0
"P19",3,"A",0,0.716484315156,1
"P19",1,"A",0,1.06643362681,0
"P19",2,"A",1,0.616430923076,1
"P19",2,"A",1,0.699797427087,1
"P19",3,"A",0,0.933058241667,1
"P19",2,"A",1,0.733154977782,1
"P19",3,"A",0,0.716480423456,0
"P19",1,"A",0,1.24964510643,0
"P19",2,"A",1,0.833106533034,1
"P19",3,"A",0,0.849757586785,0
"P19",3,"A",1,1.1496639514,0
"P19",2,"A",1,0.86643144638,1
"P19",2,"A",1,0.73314705303,0
"P19",3,"A",0,1.26627528214,0
"P19",3,"A",0,1.39959063165,1
"P19",2,"A",1,0.816454679288,1
"P19",1,"A",0,0.916389735416,0
"P19",1,"A",1,0.88310499921,1
"P19",2,"A",1,0.816439951579,1
"P19",3,"A",0,1.18294336434,0
"P19",3,"A",0,1.19963545838,1
"P19",3,"A",0,1.09964714852,1
"P19",3,"A",0,1.14970213758,1
"P19",1,"A",0,1.21631583221,0
"P19",2,"A",1,0.816434962143,1
"P19",3,"A",0,1.04971035105,0
"P19",1,"A",1,0.883089606845,1
"P19",1,"A",0,1.01641459237,0
"P19",2,"A",1,0.949717102879,1
"P19",1,"A",0,1.03322809001,0
"P19",2,"A",1,0.799783523432,0
"P19",3,"A",0,0.999721319389,0
"P19",1,"A",1,0.599853754483,1
"P19",2,"A",1,0.849779349027,1
"P19",3,"A",0,1.08305279208,0
"P19",1,"A",0,0.649839291434,0
"P19",2,"A",1,0.899722621635,0
"P19",3,"A",0,0.866453560499,0
"P19",1,"A",0,0.849673166367,0
"P19",2,"A",1,0.749790786536,1
"P19",1,"A",0,0.916374243803,1
"P19",3,"A",0,0.833117326937,0
"P19",1,"A",0,0.983032635845,0
"P19",2,"A",1,0.916419260005,1
"P19",2,"A",1,0.733145543267,0
"P19",1,"A",1,0.666515148006,1
"P19",2,"A",1,0.633141522244,1
"P19",1,"A",0,0.99970032105,0
"P19",1,"A",0,0.933057760468,0
"P19",2,"A",1,0.683161985248,0
"P19",2,"A",1,0.716475003947,1
"P19",2,"A",1,0.599876175367,0
"P19",1,"A",0,1.04972091338,0
"P19",3,"A",0,0.833133002007,1
"P19",2,"A",1,0.649842686897,1
"P19",1,"A",0,1.01638284524,0
"P19",2,"A",1,0.966510726987,1
"P19",1,"A",0,0.8664372719,1
"P19",3,"A",0,1.04969848648,0
"P19",2,"A",1,0.68316682431,1
"P19",2,"A",1,0.633122962985,1
"P19",1,"A",0,0.933065919805,0
"P19",2,"A",1,0.599842521485,1
"P19",1,"A",0,0.966422141187,1
"P19",2,"A",1,1.09969597823,1
"P19",3,"A",0,0.866397542876,1
"P19",3,"A",0,0.716468883693,1
"P19",1,"A",0,0.866404799964,0
"P19",3,"A",0,1.09963243885,0
"P19",2,"A",1,0.899752383817,0
"P19",3,"A",0,0.833098376704,0
"P19",3,"A",0,0.549848864294,1
"P19",1,"A",0,0.716450050752,1
"P19",3,"A",0,0.799807682649,0
"P19",3,"A",0,0.883073321253,0
"P19",3,"A",0,0.666490769242,1
"P19",3,"A",0,1.04970456162,0
"P19",1,"A",0,0.866409299178,0
"P19",2,"A",1,0.766481827956,1
"P19",3,"A",0,0.866441076383,1
"P19",3,"A",0,0.666497927084,0
"P19",2,"A",1,0.699793998541,1
"P19",1,"A",0,0.849747340245,0
"P19",3,"A",0,0.666476570853,0
"P19",2,"A",1,0.916415596875,1
"P19",2,"A",0,0.866446423711,0
"P19",3,"A",0,0.683165076955,0
"P19",3,"A",0,0.683167125059,0
"P19",2,"A",1,0.633163070954,1
"P19",3,"A",0,0.583179561056,0
"P19",3,"A",0,0.78318806024,1
"P19",2,"A",1,0.699816644988,1
"P19",2,"A",1,1.5162051774,1
"P19",1,"A",0,0.999731006534,0
"P19",1,"A",0,0.666477797911,1
"P19",3,"A",0,1.13301125255,1
"P19",1,"A",0,0.866430959166,0
"P19",3,"A",0,0.899766777693,0
"P19",3,"A",0,0.966354334178,0
"P19",2,"A",-1,NA,1
"P19",1,"A",0,0.749805793942,0
"P19",1,"A",0,0.783084891091,0
"P19",3,"A",0,0.716483458019,1
"P19",1,"A",0,0.633168619785,0
"P19",2,"A",1,0.683129925339,1
"P19",3,"A",1,0.599849357524,1
"P19",2,"A",1,0.899719499853,1
"P19",1,"A",0,0.883060731874,0
"P19",1,"A",1,0.883024103578,1
"P19",1,"A",0,1.34965701611,0
"P19",3,"A",1,0.849774690416,0
"P19",2,"A",1,0.916422790806,1
"P19",3,"A",0,0.86642171713,0
"P19",1,"A",0,0.749784939963,0
"P19",3,"A",1,0.816440592176,0
"P19",1,"A",0,1.01640141653,1
"P19",2,"A",1,0.866403443583,0
"P19",1,"A",0,0.966399786468,0
"P19",2,"A",1,0.79977534605,1
"P19",2,"A",1,0.716463127345,1
"P19",1,"A",0,0.883081480591,1
"P19",2,"A",1,0.716465536349,1
"P19",1,"A",0,0.849777183631,1
"P19",3,"A",0,1.08303087646,0
"P19",2,"A",1,0.883085904617,1
"P19",1,"A",1,0.783154003354,1
"P19",1,"A",0,1.01633891174,0
"P19",2,"A",1,0.93309588349,0
"P19",3,"A",0,0.833069597973,1
"P19",3,"A",0,0.799810891648,0
"P19",1,"A",0,0.983104394704,0
"P19",1,"A",0,0.999586048225,0
"P19",2,"A",1,0.666517096864,0
"P19",2,"A",1,0.733157591296,0
"P19",3,"A",0,1.36625553793,0
"P19",2,"A",1,0.749857922873,0
"P19",2,"A",-1,NA,0
"P19",3,"A",0,0.666496991752,1
"P19",1,"A",0,0.866442375621,0
"P19",3,"A",0,0.983071206983,1
"P19",2,"A",1,0.733084542221,1
"P19",1,"A",0,0.899725830633,0
"P19",1,"A",0,1.01631793746,0
"P19",3,"A",0,1.0996789558,1
"P19",2,"A",1,0.749808049563,0
"P19",3,"A",0,1.43289637522,0
"P19",1,"A",0,0.699846530477,1
"P19",3,"A",0,0.999701277434,1
"P19",2,"A",1,0.999629178728,1
"P19",3,"A",0,1.1163472004,1
"P19",3,"A",0,1.26629374817,1
"P19",2,"A",1,1.01633586214,1
"P19",3,"A",0,1.08311323373,0
"P19",2,"A",1,1.08300848264,0
"P19",2,"A",1,1.19965977098,0
"P19",1,"A",0,1.31627960993,0
"P19",1,"A",0,1.09972845016,0
"P19",3,"A",0,1.13301240141,0
"P19",1,"A",0,1.11634612071,0
"P19",2,"A",0,1.19964861317,0
"P19",3,"A",0,0.883093056443,0
"P19",2,"A",1,0.833115501387,1
"P19",2,"A",-1,NA,0
"P19",3,"A",0,1.24960178345,1
"P19",1,"A",0,0.866440183157,0
"P19",2,"A",1,0.699813941249,1
"P19",2,"A",1,0.7164764295,1
"P19",1,"A",0,0.883041486906,0
"P19",2,"A",1,0.883086467019,0
"P19",1,"A",0,0.916396604537,0
"P19",1,"A",0,0.683165840858,0
"P19",3,"A",0,0.883100030827,0
"P19",3,"A",0,0.733133005015,0
"P19",1,"A",0,0.883104830791,0
"P19",1,"A",0,0.899760919091,0
"P19",2,"A",1,0.749811622469,1
"P19",3,"A",0,0.766468164901,1
"P19",3,"A",0,0.766452739453,0
"P19",3,"A",0,0.733159555191,0
"P19",2,"A",1,0.949736687694,1
"P19",3,"A",0,0.799784780565,0
"P19",2,"A",1,0.783118728431,1
"P19",2,"A",1,0.749764720566,1
"P19",1,"A",0,0.749732023067,0
"P19",3,"A",0,1.03301242246,1
"P19",3,"A",0,0.933087152728,0
"P19",2,"A",1,0.666511117961,0
"P19",1,"A",0,1.24962099834,0
"P19",1,"A",0,0.833117760017,1
"P19",2,"A",-1,NA,1
"P19",1,"A",0,0.766464591995,0
"P19",1,"A",0,0.883057989038,0
"P19",2,"A",1,0.866437723024,1
"P19",1,"A",1,0.699836494462,0
"P19",1,"A",0,0.766473906211,0
"P19",1,"A",0,0.783124135909,1
"P19",2,"A",1,0.749773309975,1
"P19",3,"A",0,0.799790936911,0
"P19",3,"A",0,1.11635160036,0
"P19",2,"A",1,0.949745114699,1
"P19",3,"A",0,0.683151558259,1
"P19",1,"A",0,0.766446291381,1
"P19",1,"A",0,1.03306268374,0
"P19",3,"A",0,0.650132826069,0
"P19",1,"A",0,0.899743686138,0
"P19",3,"A",0,1.26629110157,1
"P19",1,"A",0,1.08293671476,0
"P19",2,"A",1,0.783129871204,1
"P19",2,"A",1,1.31628099638,0
"P19",2,"A",1,1.49956818671,1
"P19",2,"A",1,0.699815655521,1
"P19",3,"A",0,0.733144821467,1
"P19",1,"A",1,0.883075862588,1
"P19",3,"A",0,0.699828356178,0
"P19",1,"A",0,0.733131708784,0
"P19",3,"A",0,1.01642224946,0
"P19",1,"A",0,0.749819613386,0
"P19",3,"A",0,0.83310184134,0
"P19",1,"A",0,1.01638329336,0
"P19",1,"A",0,0.666497887986,1
"P19",2,"A",1,0.733188018135,1
"P19",3,"A",0,0.683118845723,1
"P19",3,"A",0,0.649842028256,1
"P19",2,"A",1,0.649862331862,1
"P19",2,"A",1,0.599859928873,0
"P19",3,"A",0,0.616504023278,0
"P19",3,"A",0,0.666452583063,1
"P19",2,"A",1,0.699877955805,1
"P19",3,"A",0,0.683083673056,1
"P19",1,"A",0,1.01637227089,0
"P19",1,"A",0,1.03305807325,1
"P19",3,"A",0,1.06637765731,0
"P19",2,"A",1,1.33295097631,1
"P19",2,"A",1,0.799784383576,0
"P19",1,"A",0,0.616481773821,0
"P19",2,"A",1,0.766464363426,0
"P19",3,"A",1,0.999750621424,1
"P19",3,"A",1,0.883100238344,0
"P19",3,"A",1,1.38293235088,1
"P19",2,"A",1,1.08302936068,0
"P19",2,"A",1,0.749800945858,1
"P19",3,"A",0,0.699785385072,0
"P19",3,"A",1,1.26631607883,1
"P19",1,"A",0,1.03303120728,0
"P19",2,"A",-1,NA,0
"P19",1,"A",0,0.866439004218,0
"P19",3,"A",0,0.883089167751,0
"P19",1,"A",0,0.999713250277,0
"P19",2,"A",0,1.2162966083,0
"P19",2,"A",1,0.599883315163,0
"P19",1,"A",0,0.683182129458,0
"P19",2,"A",1,0.633122587048,1
"P19",2,"A",1,1.14971535252,1
"P19",1,"A",0,1.58294958985,0
"P19",1,"A",1,1.1163222081,1
"P19",3,"A",1,1.31628796776,1
"P19",1,"A",0,0.883085005376,1
"P19",2,"A",1,0.899562298028,1
"P19",1,"A",0,0.949754657484,0
"P21",3,"A",0,1.06636770262,1
"P21",3,"A",0,0.699863345902,1
"P21",3,"A",0,0.549816562971,0
"P21",2,"A",0,0.866392150465,0
"P21",3,"A",0,0.633125085055,0
"P21",1,"A",0,1.24964888366,0
"P21",2,"A",0,0.89974036383,1
"P21",2,"A",0,0.649832559783,0
"P21",1,"A",0,0.699781554343,0
"P21",2,"A",1,1.11635679898,1
"P21",3,"A",0,0.88309618463,1
"P21",3,"A",1,0.949810749503,0
"P21",3,"A",0,0.649841882986,0
"P21",3,"A",0,0.683158430544,0
"P21",3,"A",1,0.699808492386,1
"P21",3,"A",1,0.566524239201,1
"P21",1,"A",0,0.633182867862,0
"P21",2,"A",0,0.816461068484,0
"P21",1,"A",0,0.683162304185,0
"P21",2,"A",1,1.16634198261,1
"P21",2,"A",1,1.29961644342,0
"P21",1,"A",1,1.24957101687,0
"P21",1,"A",0,1.61627838784,0
"P21",2,"A",0,0.566520100901,0
"P21",2,"A",1,0.566526521881,0
"P21",1,"A",1,1.29962156216,1
"P21",2,"A",0,0.833106522859,0
"P21",2,"A",1,0.566543282594,1
"P21",1,"A",1,1.23294614271,1
"P21",3,"A",0,1.36627635327,0
"P21",2,"A",1,1.19966025947,1
"P21",1,"A",0,1.14964221005,1
"P21",1,"A",1,1.34971693402,1
"P21",3,"A",1,1.33296145081,1
"P21",1,"A",0,1.1163198009,0
"P21",2,"A",1,1.29964386266,0
"P21",2,"A",1,0.933078754751,1
"P21",2,"A",1,0.599828702683,1
"P21",3,"A",1,0.733112685196,0
"P21",3,"A",1,0.999712255876,0
"P21",2,"A",1,0.549865464675,1
"P21",2,"A",1,0.583183765597,0
"P21",1,"A",0,0.883092963612,1
"P21",1,"A",1,0.883090052368,1
"P21",3,"A",1,0.683151347917,1
"P21",1,"A",1,0.766454357282,1
"P21",1,"A",1,0.666501613891,1
"P21",1,"A",1,0.599856224178,0
"P21",2,"A",1,0.699821749378,1
"P21",1,"A",1,0.983043385225,1
"P21",3,"A",1,0.83306530227,1
"P21",3,"A",1,0.516533395488,0
"P21",3,"A",0,0.933072081141,1
"P21",1,"A",1,1.11635754484,1
"P21",3,"A",0,0.499869454104,0
"P21",3,"A",0,0.999731386488,0
"P21",2,"A",1,0.933070309733,0
"P21",1,"A",1,1.13298832269,1
"P21",2,"A",1,0.866426123014,1
"P21",1,"A",1,0.783130984237,1
"P21",1,"A",0,1.23296238012,0
"P21",3,"A",0,0.816379553614,0
"P21",3,"A",1,0.483179928046,1
"P21",1,"A",1,0.76647408939,0
"P21",1,"A",0,0.399914858103,0
"P21",3,"A",0,1.2496188028,0
"P21",2,"A",0,0.699834125179,1
"P21",2,"A",1,0.616483332895,1
"P21",3,"A",1,0.899760643301,1
"P21",3,"A",1,0.6334294726,0
"P21",1,"A",0,0.733146263764,1
"P21",1,"A",0,1.03305953993,0
"P21",1,"A",1,1.13301766371,1
"P21",1,"A",1,0.483209287113,1
"P21",2,"A",1,0.89976644474,1
"P21",2,"A",1,0.583180869388,1
"P21",1,"A",1,1.08299973459,1
"P21",2,"A",1,0.683131889489,0
"P21",1,"A",1,1.09969966053,1
"P21",1,"A",1,1.04970351162,1
"P21",1,"A",1,0.748837190558,1
"P21",3,"A",0,1.44956951613,0
"P21",2,"A",1,0.816444250629,1
"P21",1,"A",1,1.16632988951,1
"P21",3,"A",1,0.766427319993,1
"P21",3,"A",1,0.499905330391,0
"P21",2,"A",1,0.799780200975,1
"P21",3,"A",1,0.949733189475,1
"P21",2,"A",1,0.749804914983,1
"P21",2,"A",1,0.783102828163,1
"P21",2,"A",1,0.633154528333,1
"P21",2,"A",1,0.549868156374,1
"P21",2,"A",1,0.699867818032,1
"P21",3,"A",1,0.833098321448,0
"P21",3,"A",1,1.34958323327,1
"P21",1,"A",1,0.849754870434,0
"P21",2,"A",1,0.683166559776,0
"P21",3,"A",1,0.766479710379,0
"P21",3,"A",1,0.749776334854,1
"P21",2,"A",1,0.816400031578,1
"P21",1,"A",1,0.616510069435,0
"P21",3,"A",1,0.98304221832,0
"P21",3,"A",1,0.749783462593,1
"P21",1,"A",1,0.699817941902,1
"P21",2,"A",1,0.89980248343,0
"P21",1,"A",1,0.649789176814,1
"P21",2,"A",1,0.933061870731,1
"P21",1,"A",0,1.51623821085,0
"P21",1,"A",1,0.583158623022,1
"P21",2,"A",1,0.849763095905,0
"P21",2,"A",1,0.599836687556,1
"P21",1,"A",1,1.03296601317,1
"P21",3,"A",1,0.916362816961,0
"P21",3,"A",1,0.916397285745,0
"P21",2,"A",0,1.39955954181,0
"P21",1,"A",1,1.24968813134,1
"P21",2,"A",0,0.883102371026,1
"P21",3,"A",1,1.44955881851,1
"P21",3,"A",0,0.816464250403,0
"P21",3,"A",0,1.48285169415,1
"P21",3,"A",1,1.16632937523,1
"P21",2,"A",0,1.38291693552,0
